"","Site","Time","BP","NO","NO2","NOX","O3","PM10","PM2.5","SOLR","TMP","WDIR","WSPD"
"9476","GR4","28/08/2010 19:00",1007,0.6,26.3,27.3,25.9,14.8,11,-1,15,213,0.8
"9477","GR4","28/08/2010 20:00",1008,0.9,30.1,31.6,15,15.7,12,-2,13,46,0
"9478","GR4","28/08/2010 21:00",1009,1.2,33,34.9,15,15.9,10,-2,12,275,0.3
"9479","GR4","28/08/2010 22:00",1009,0.9,18.6,20.1,27.9,13.9,11,-2,12,247,0.4
"9480","GR4","28/08/2010 23:00",1010,0.9,16.3,17.7,30.4,14.4,7,-2,12,250,0.5
"9481","GR4","29/08/2010 00:00",1010,0.9,12.4,13.9,35.4,13.1,5,-2,11,234,0.3
"9482","GR4","29/08/2010 01:00",1010,0.4,12.8,13.4,33.9,14.3,9,-2,12,225,0.5
"9483","GR4","29/08/2010 02:00",1011,1.2,10.2,12.1,31.3,14,8,-2,11,244,0.2
"9484","GR4","29/08/2010 03:00",1011,0.3,7.2,7.7,34.9,14.2,8,-2,10,235,0.4
"9485","GR4","29/08/2010 04:00",1011,0,5.7,5.7,33.4,13.3,7,-2,10,231,0.7
"9486","GR4","29/08/2010 05:00",1011,0.9,9.6,11,31.4,14.1,7,7,11,225,0.8
"9487","GR4","29/08/2010 06:00",1012,1.6,9.6,12,32.4,13.3,7,31,11,222,1.5
"9488","GR4","29/08/2010 07:00",1012,1.6,8.6,11,35.9,16.1,10,45,13,224,1.4
"9489","GR4","29/08/2010 08:00",1012,1.6,5.3,7.7,42.9,15.9,9,137,15,251,1.3
"9490","GR4","29/08/2010 09:00",1012,1.2,7.7,9.6,44.9,14.9,8,319,16,240,1.5
"9491","GR4","29/08/2010 10:00",1012,1.6,6.7,9.1,48.4,14.1,10,400,17,247,1.6
"9492","GR4","29/08/2010 11:00",1012,1.2,7.2,9.1,48.9,13.8,7,361,17,262,1.7
"9493","GR4","29/08/2010 12:00",1011,1.2,3.8,5.7,51.4,13.5,5,496,18,233,1.8
"9494","GR4","29/08/2010 13:00",1011,1.2,1.9,3.8,51.4,14.6,6,394,18,237,1.8
"9495","GR4","29/08/2010 14:00",1011,1.2,4.8,6.7,45.4,15.1,11,459,18,239,2
"9496","GR4","29/08/2010 15:00",1010,1.9,6.2,9.1,48.9,14.7,9,205,19,264,1.8
"9497","GR4","29/08/2010 16:00",1010,0.6,1.9,2.9,62.4,18.6,10,198,18,246,2.1
"9498","GR4","29/08/2010 17:00",1010,0.6,2.9,3.8,57.4,17.2,8,31,17,225,1.2
"9499","GR4","29/08/2010 18:00",1011,0,3.3,3.3,57.4,14.4,6,2,14,244,0.6
"9500","GR4","29/08/2010 19:00",1011,0,4.3,4.3,53.4,13.4,6,-1,13,231,0.6
"9501","GR4","29/08/2010 20:00",1011,0,4.8,4.8,54.4,14.1,6,-2,13,245,0.6
"9502","GR4","29/08/2010 21:00",1011,0,2.4,2.4,54.9,14.4,6,-2,13,246,1.1
"9503","GR4","29/08/2010 22:00",1011,0,3.3,3.3,50.9,12.1,6,-2,14,246,1.1
"9504","GR4","29/08/2010 23:00",1011,0,2.9,2.9,49.4,11.1,8,-2,13,237,1.2
"9505","GR4","30/08/2010 00:00",1011,0,4.8,4.8,47.4,13.1,7,-2,13,238,1.2
"9506","GR4","30/08/2010 01:00",1010,0,3.8,3.8,45.9,12.4,7,-2,13,239,1.1
"9507","GR4","30/08/2010 02:00",1010,0,5.7,5.7,43.2,13,6,-2,12,230,1.4
"9508","GR4","30/08/2010 03:00",1010,0,5.7,5.7,43.9,12.8,8,-2,12,235,1.4
"9509","GR4","30/08/2010 04:00",1009,0,5.3,5.3,44.9,11.9,7,-2,12,233,1.1
"9510","GR4","30/08/2010 05:00",1009,0.3,6.2,6.7,42.9,12.5,7,4,12,227,1.3
"9511","GR4","30/08/2010 06:00",1009,0.9,8.6,10,41.9,13.1,6,29,12,234,1.5
"9512","GR4","30/08/2010 07:00",1008,1.2,4.8,6.7,45.4,14,6,93,13,242,1.9
"9513","GR4","30/08/2010 08:00",1008,1.6,6.2,8.6,45.9,16.5,7,154,15,265,2.3
"9514","GR4","30/08/2010 09:00",1007,1.2,4.8,6.7,46.9,16.9,9,216,15,217,2.3
"9515","GR4","30/08/2010 10:00",1007,1.2,1.9,3.8,52.4,17.3,10,176,16,239,2.4
"9516","GR4","30/08/2010 11:00",1006,0.6,1.4,2.4,56.4,18.3,12,176,16,239,2.4
"9517","GR4","30/08/2010 12:00",1005,0,2.4,2.4,60.9,25.1,14,454,17,279,2.5
"9518","GR4","30/08/2010 13:00",1004,0.9,1.9,3.3,60.4,22,10,468,18,247,2.9
"9519","GR4","30/08/2010 14:00",1005,0.9,2.9,4.3,59.4,22.1,12,152,15,237,2
"9520","GR4","30/08/2010 15:00",1005,0.9,2.9,4.3,58.9,23.7,12,358,15,269,2
"9521","GR4","30/08/2010 16:00",1005,0.9,3.3,4.8,60.4,20.1,11,325,17,201,2.5
"9522","GR4","30/08/2010 17:00",1006,0.6,5.7,6.7,57.4,21.5,10,262,16,263,2.1
"9523","GR4","30/08/2010 18:00",1007,0.6,8.1,9.1,54.4,22.4,11,18,15,224,2.3
"9524","GR4","30/08/2010 19:00",1008,0.3,10.5,11,45.4,21.6,10,-1,14,260,1.7
"9525","GR4","30/08/2010 20:00",1009,0.3,19.1,19.6,32.9,21.1,10,-2,14,296,1.9
"9526","GR4","30/08/2010 21:00",1010,0.3,18.2,18.6,30.9,24.1,9,-2,13,248,2
"9527","GR4","30/08/2010 22:00",1010,0,18.6,18.6,26.9,24.8,10,-2,12,241,1.8
"9528","GR4","30/08/2010 23:00",1011,0.6,15.3,16.3,25.4,18.5,7,-2,12,200,1.8
"9529","GR4","31/08/2010 00:00",1011,0.3,12.9,13.4,26.4,19.7,10,-2,12,299,1.4
"9530","GR4","31/08/2010 01:00",1012,0.4,11.5,12.1,13.3,16.4,7,-2,11,194,1.5
"9531","GR4","31/08/2010 02:00",1012,12.9,24.2,44,2,16.5,9,-2,11,292,1.1
"9532","GR4","31/08/2010 03:00",1012,13.1,21.5,41.6,1,15.4,9,-2,10,292,1.4
"9533","GR4","31/08/2010 04:00",1013,25.3,21,59.8,1.5,16.9,9,-2,10,286,1.3
"9534","GR4","31/08/2010 05:00",1013,47.4,22,94.7,0.5,20.4,13,6,10,279,1.4
"9535","GR4","31/08/2010 06:00",1014,41.5,26.3,89.9,6,24.8,14,30,11,235,1.4
"9536","GR4","31/08/2010 07:00",1014,12.5,30.1,49.2,22.5,23.3,12,44,12,237,1.9
"9537","GR4","31/08/2010 08:00",1014,8.7,21,34.4,32.4,24,10,138,13,212,2.1
"9538","GR4","31/08/2010 09:00",1015,5.9,15.8,24.9,37.4,20.1,9,299,15,242,2.3
"9539","GR4","31/08/2010 10:00",1015,2.5,7.2,11,53.9,16.6,9,367,15,212,2.5
"9540","GR4","31/08/2010 11:00",1015,2.5,6.2,10,63.9,19.7,10,365,16,219,2.5
"9541","GR4","31/08/2010 12:00",1016,1.9,3.8,6.7,71.8,20.2,9,582,17,197,2
"9542","GR4","31/08/2010 13:00",1015,1.2,4.3,6.2,75.3,18.5,10,608,18,130,2
"9543","GR4","31/08/2010 14:00",1016,1.2,5.7,7.7,74.8,16.9,9,426,18,226,1.9
"9544","GR4","31/08/2010 15:00",1016,1.6,5.3,7.7,77.8,21.4,12,403,18,135,1.8
"9545","GR4","31/08/2010 17:00",1016,0.3,8.6,9.1,74.3,17,11,168,18,168,1.6
"9546","GR4","31/08/2010 18:00",1016,0.6,23.4,24.4,51.9,20.6,10,17,16,141,1.6
"9547","GR4","31/08/2010 19:00",1017,0.3,27.7,28.2,37.4,21.4,13,-1,15,89,1.2
"9548","GR4","31/08/2010 20:00",1018,2.2,54.5,57.9,11,27.1,15,-2,14,140,0.9
"9549","GR4","31/08/2010 21:00",1018,1.6,57.4,59.8,9.5,30.2,18,-2,13,255,1.1
"9550","GR4","31/08/2010 22:00",1018,1.6,41.6,44,13.5,28.5,18,-2,12,162,0.9
"9551","GR4","31/08/2010 23:00",1018,0.9,23.9,25.3,23,24.4,15,-2,11,214,0.8
"9552","GR4","01/09/2010 00:00",1018,0.6,25.8,26.8,20,19.2,14,-2,11,229,0.6
"9553","GR4","01/09/2010 01:00",1018,1.7,32.5,35.1,10.6,19.2,11,-2,10,265,0.1
"9554","GR4","01/09/2010 02:00",1018,1.2,28.1,30,11.3,17.9,12,-2,9,275,0.2
"9555","GR4","01/09/2010 03:00",1018,1.9,28.2,31.1,10.5,14.9,9,-3,9,218,0.1
"9556","GR4","01/09/2010 04:00",1018,7.5,24.9,36.3,7.5,14.8,11,-3,8,235,0
"9557","GR4","01/09/2010 05:00",1018,38.7,38.7,98,2,17.9,12,6,8,247,0.1
"9558","GR4","01/09/2010 06:00",1018,127.5,40.2,235.7,2,35.2,26,34,10,286,0.3
"9559","GR4","01/09/2010 07:00",1018,48,42.1,115.7,22.5,32.2,19,79,11,52,0.7
"9560","GR4","01/09/2010 08:00",1019,15.6,37.3,61.2,34.4,27.8,13,151,13,87,1
"9561","GR4","01/09/2010 09:00",1019,13.4,26.3,46.9,45.4,25,10,222,14,127,0.9
"9562","GR4","01/09/2010 10:00",1018,10,23.9,39.2,55.4,24.5,11,398,16,84,1.3
